campaign_id,channel,cost,conversions,date
10740,TikTok,2304.78,7,2023-08-15
10741,TikTok,3915.62,50,2024-02-25
10742,Instagram,3544.49,130,2024-07-17
10743,Email,4026.76,206,2023-01-27
10744,Facebook,3631.54,382,2023-09-03
10745,Instagram,1224.16,319,2023-04-03
10746,Email,1380.14,298,2024-11-09
10747,Google,1575.79,428,2023-10-02
10748,TikTok,4250.14,109,2023-07-07
10749,Facebook,382.05,465,2023-05-03
10750,Google,221.78,438,2024-09-19
10751,Google,4957.25,494,2024-06-28
10752,Google,4952.13,318,2023-06-27
10753,Email,3497.15,108,2024-08-28
10754,Google,2691.44,162,2024-03-06
10755,TikTok,708.03,282,2024-06-27
10756,TikTok,4192.18,473,2023-06-11
10757,TikTok,3383.47,123,2024-04-25
10758,Instagram,1384.13,487,2024-01-21
10759,TikTok,704.09,220,2023-01-25
10760,TikTok,1998.34,5,2023-05-29
10761,Email,2703.08,443,2023-01-14
10762,Instagram,1853.39,198,2024-02-10
10763,Instagram,4223.98,392,2024-09-05
10764,TikTok,4249.46,445,2024-06-01
10765,Email,3943.53,290,2024-11-07
10766,Facebook,646.9,150,2023-12-03
10767,Facebook,2058.66,389,2023-09-23
10768,Instagram,1185.67,373,2024-08-02
10769,Instagram,310.34,193,2023-02-09
10770,Instagram,4399.22,448,2023-11-23
10771,Google,3513.52,242,2024-06-20
10772,TikTok,2091.36,410,2023-01-24
10773,Email,410.19,123,2023-01-01
10774,TikTok,2279.83,63,2023-11-14
10775,Google,2608.22,338,2024-01-29
10776,Facebook,3899.32,143,2024-01-31
10777,Email,1244.5,484,2024-02-28
10778,TikTok,1422.07,183,2024-03-18
10779,Google,3187.94,93,2024-01-30
10780,Instagram,3296.56,484,2024-05-13
10781,Google,694.62,319,2023-12-10
10782,Google,4919.07,479,2024-09-13
10783,Google,1223.75,87,2024-04-29
10784,Facebook,3407.07,434,2024-03-11
10785,Facebook,4446.68,256,2023-09-05
10786,Email,2154.29,66,2023-08-25
10787,Email,907.02,468,2024-10-14
10788,Google,3655.45,263,2024-11-20
10789,Google,773.74,360,2024-04-15
10790,TikTok,4180.2,405,2023-07-19
10791,Instagram,4217.19,109,2024-07-30
10792,Instagram,2677.88,138,2024-04-09
10793,Google,732.46,118,2024-11-07
10794,Email,2430.52,473,2024-10-04
10795,Email,498.84,45,2023-10-11
10796,TikTok,4118.89,33,2023-08-14
10797,TikTok,1399.32,100,2023-02-12
10798,Facebook,3218.98,100,2023-05-04
10799,Instagram,3264.18,468,2023-01-09
10800,Facebook,4178.21,178,2024-03-01
10801,Google,3890.41,299,2024-02-08
10802,Email,612.46,469,2023-09-10
10803,Instagram,1396.53,259,2023-11-17
10804,Email,3873.3,258,2024-11-12
10805,Instagram,3468.73,428,2024-05-17
10806,TikTok,4597.82,281,2023-03-04
10807,TikTok,1234.9,410,2024-08-14
10808,Facebook,1882.33,380,2024-06-21
10809,Email,872.07,387,2024-04-10
10810,Email,4761.17,92,2024-11-17
10811,TikTok,4615.57,456,2024-09-29
10812,Email,1512.91,492,2024-04-17
10813,Email,4844.42,100,2023-06-28
10814,Instagram,3125.92,145,2023-01-23
10815,Facebook,3014.62,141,2023-01-17
10816,Instagram,4918.58,478,2024-03-20
10817,Instagram,1721.22,273,2023-11-08
10818,Instagram,4268.24,7,2024-10-05
10819,Facebook,3619.26,100,2024-06-13
10820,TikTok,3656.4,72,2024-02-07
10821,Email,2833.2,323,2023-03-31
10822,Instagram,695.82,333,2023-08-23
10823,Facebook,914.08,455,2023-05-07
10824,Google,742.22,109,2024-08-02
10825,TikTok,4419.31,459,2024-06-29
10826,Instagram,3851.1,454,2023-09-17
10827,Email,2608.56,22,2024-05-16
10828,Instagram,566.44,82,2023-06-28
10829,Email,424.22,465,2024-03-13
10830,Instagram,2149.4,41,2023-08-10
10831,Google,1147.81,285,2023-10-12
10832,Instagram,734.25,205,2023-11-03
10833,TikTok,433.82,378,2023-01-11
10834,Google,2233.57,76,2024-04-20
10835,TikTok,2818.11,363,2023-06-30
10836,Google,3087.36,126,2023-06-24
10837,Facebook,2104.18,87,2023-04-17
10838,TikTok,1619.7,163,2024-03-26
10839,Instagram,1933.29,289,2024-04-28
10840,Instagram,762.53,6,2024-06-17
10841,TikTok,329.3,136,2024-11-08
10842,TikTok,4347.69,340,2024-05-23
10843,Email,4942.63,209,2023-01-21
10844,Email,2793.18,190,2023-08-06
10845,Google,3690.3,104,2023-02-20
10846,Instagram,1230.67,216,2024-04-19
10847,Instagram,4514.83,214,2023-12-07
10848,Instagram,2305.01,415,2023-05-19
10849,Instagram,4944.29,136,2024-05-25
10850,Email,4160.0,417,2024-01-11
10851,Email,1870.15,181,2024-07-18
10852,Facebook,2537.99,425,2023-08-10
10853,Email,2312.74,172,2023-02-14
10854,Email,822.35,126,2023-03-22
10855,Facebook,484.49,413,2024-06-11
10856,Google,4123.76,311,2023-07-20
10857,Google,615.4,308,2023-03-30
10858,TikTok,1013.12,263,2023-08-24
10859,Facebook,4578.22,183,2023-04-08
10860,Google,2861.3,321,2024-09-20
10861,Facebook,4456.17,221,2024-10-01
10862,Email,1929.7,117,2023-01-05
10863,Facebook,4268.64,398,2024-01-29
10864,Google,4810.16,425,2024-09-19
10865,Instagram,89.48,254,2023-11-12
10866,Email,4576.96,221,2024-02-04
10867,Email,2670.05,52,2024-06-07
10868,Facebook,1002.62,483,2023-08-07
10869,Instagram,185.46,230,2024-07-14
10870,Google,3452.88,50,2024-03-07
10871,Instagram,3734.78,235,2023-05-07
10872,Facebook,1543.26,54,2024-01-31
10873,Email,2761.72,114,2024-07-21
10874,Facebook,406.76,177,2024-03-19
10875,Instagram,4550.1,296,2023-10-21
10876,Google,2825.94,130,2024-10-02
10877,Email,3542.61,251,2024-04-26
10878,Instagram,3298.43,121,2024-02-03
10879,Facebook,1795.59,253,2023-07-23
10880,TikTok,1838.57,77,2023-09-13
10881,Email,3930.32,59,2023-11-07
10882,Facebook,4962.22,144,2023-09-24
10883,Email,939.16,283,2024-01-22
10884,Google,4974.98,303,2024-05-22
10885,Facebook,3613.53,220,2024-08-20
10886,Email,523.69,19,2024-08-08
10887,Email,1739.07,423,2024-07-25
10888,Instagram,1306.21,316,2024-10-05
10889,Email,4498.06,216,2023-05-23
10890,Facebook,2620.69,176,2023-12-30
10891,TikTok,796.31,181,2024-04-25
10892,Facebook,717.1,482,2023-10-09
10893,TikTok,3191.11,341,2024-03-27
10894,Instagram,858.16,85,2024-11-30
10895,TikTok,3967.75,474,2024-03-25
10896,Facebook,3034.79,58,2023-08-06
10897,Google,3393.1,163,2023-01-21
10898,Instagram,4916.74,190,2023-03-09
10899,Google,558.09,290,2023-03-26
10900,Facebook,3448.29,456,2024-07-05
10901,TikTok,4237.84,155,2023-08-03
10902,Email,1661.32,183,2023-07-31
10903,Email,2001.49,224,2023-03-02
10904,Email,851.15,195,2023-03-27
10905,Email,2667.46,27,2023-02-12
10906,Facebook,1201.78,43,2023-02-18
10907,Email,4061.91,232,2023-07-27
10908,Facebook,2755.98,293,2023-07-15
10909,TikTok,3692.73,385,2023-04-30
10910,Email,3503.26,235,2024-04-29
10911,Instagram,4376.12,327,2024-04-04
10912,Google,178.33,188,2024-05-23
10913,Facebook,4446.76,51,2023-12-20
10914,Google,3525.64,3,2023-09-14
10915,Instagram,4983.47,143,2023-08-07
10916,Instagram,1078.81,327,2023-10-06
10917,Facebook,276.46,400,2024-10-15
10918,Facebook,3205.75,336,2024-01-17
10919,TikTok,2943.52,22,2024-09-04
10920,Google,1058.63,322,2023-06-05
10921,Email,2709.39,21,2024-07-13
10922,Instagram,4781.11,219,2023-05-19
10923,Google,859.56,355,2024-11-02
10924,Google,549.91,447,2024-06-23
10925,Google,1419.78,316,2023-05-28
10926,Facebook,179.17,408,2023-11-15
10927,Facebook,257.63,399,2023-06-10
10928,Google,2326.96,271,2024-06-13
10929,Google,60.42,201,2023-06-16
10930,Email,1992.37,79,2024-07-14
10931,TikTok,2552.1,115,2024-04-09
10932,Google,4053.93,195,2024-10-07
10933,TikTok,2794.59,483,2024-05-17
10934,Facebook,1005.22,91,2024-06-12
10935,Instagram,2145.76,367,2023-12-27
10936,Email,2353.68,149,2024-10-30
10937,Facebook,2991.46,17,2023-12-25
10938,Email,3036.4,421,2024-11-04
10939,Instagram,4323.37,277,2024-02-24
10940,Instagram,1102.32,401,2024-08-14
10941,Instagram,1635.42,141,2024-01-30
10942,Instagram,185.84,121,2024-01-07
10943,TikTok,2132.65,283,2023-02-03
10944,Email,2578.4,254,2024-08-20
10945,Facebook,4204.23,404,2023-01-28
10946,Instagram,562.48,433,2024-10-31
10947,Email,2992.72,98,2024-03-01
10948,Email,404.11,368,2024-04-26
10949,TikTok,682.03,361,2024-01-13
10950,TikTok,1957.23,175,2023-11-18
10951,Facebook,515.58,138,2024-08-24
10952,Email,1867.2,128,2023-01-16
10953,Email,2155.21,234,2023-04-19
10954,Email,1430.07,251,2023-10-12
10955,Google,3072.63,77,2024-05-29
10956,Facebook,4073.96,70,2024-06-09
10957,TikTok,3153.7,389,2024-10-30
10958,Facebook,4075.54,419,2024-03-01
10959,Google,4458.19,219,2023-12-29
10960,TikTok,3268.71,61,2023-05-02
10961,Instagram,1678.71,156,2024-08-05
10962,Instagram,1816.25,224,2023-02-19
10963,Email,4571.12,293,2023-11-03
10964,Instagram,4414.73,27,2024-03-24
10965,Google,1532.42,329,2023-06-17
10966,TikTok,233.79,157,2023-06-29
10967,Google,1091.47,271,2024-11-04
10968,Instagram,3606.29,491,2024-05-20
10969,Google,2303.81,239,2023-01-07
10970,TikTok,2832.46,190,2024-06-06
10971,Facebook,1385.0,158,2024-08-24
10972,Instagram,298.96,227,2023-10-21
10973,Facebook,2591.05,343,2024-09-27
10974,Email,556.13,455,2024-10-16
10975,Google,3026.66,403,2023-08-23
10976,Instagram,2676.85,107,2024-03-04
10977,TikTok,2325.87,60,2023-06-08
10978,Instagram,4958.71,469,2024-04-02
10979,TikTok,3189.92,452,2024-03-09
10980,Google,1793.28,419,2023-09-24
10981,Facebook,368.05,130,2024-11-28
10982,Google,137.02,255,2024-11-01
10983,Google,3489.42,84,2024-04-25
10984,Google,3725.97,202,2024-03-16
10985,Facebook,4759.36,307,2023-03-22
10986,TikTok,197.11,147,2024-04-15
10987,TikTok,3219.25,425,2023-04-17
10988,Google,4225.45,358,2023-06-06
10989,TikTok,4131.93,447,2024-04-21
10990,TikTok,478.76,286,2024-07-26
10991,Instagram,3904.96,250,2024-02-07
10992,Email,2823.87,452,2023-04-18
10993,Instagram,946.49,89,2023-06-09
10994,Google,1361.44,12,2024-08-05
10995,Google,1243.95,238,2023-09-18
10996,Facebook,1892.39,454,2024-06-11
10997,Facebook,4542.39,186,2023-05-22
10998,Google,3978.62,211,2024-09-03
10999,Email,2251.56,462,2023-10-21
11000,Email,4843.75,180,2023-09-12
11001,Google,2069.47,177,2023-07-23
11002,TikTok,186.6,490,2023-05-17
11003,Google,1621.44,5,2023-06-14
11004,Facebook,457.69,198,2024-02-09
11005,Instagram,1267.08,203,2023-01-24
11006,Instagram,4755.53,457,2023-05-13
11007,TikTok,4817.53,461,2024-02-01
11008,Facebook,1875.7,429,2023-02-03
11009,Google,4067.2,86,2023-01-31
11010,Instagram,3255.4,58,2024-07-27
11011,Facebook,4702.15,374,2023-10-11
11012,Google,4870.55,87,2024-01-28
11013,TikTok,1902.45,78,2024-06-01
11014,Facebook,3131.74,102,2024-07-04
11015,Instagram,2487.25,218,2023-01-15
11016,Google,538.93,466,2023-11-05
11017,TikTok,4013.2,255,2023-01-08
11018,Email,2442.99,222,2024-02-26
11019,Instagram,467.61,96,2024-09-06
11020,Facebook,796.79,114,2024-06-18
11021,Email,526.7,275,2024-09-13
11022,Instagram,2420.23,22,2024-03-06
11023,TikTok,1037.57,260,2024-11-08
11024,Google,3475.9,205,2023-02-04
11025,Email,1320.8,313,2024-09-18
11026,Email,4891.91,159,2023-10-01
11027,Instagram,1328.42,128,2024-05-17
11028,Facebook,2914.78,425,2023-04-30
11029,Instagram,2598.77,110,2024-05-10
11030,Facebook,3393.7,316,2024-04-09
11031,Instagram,237.66,475,2024-06-03
11032,TikTok,3378.13,117,2023-02-25
11033,TikTok,2097.37,284,2023-03-08
11034,TikTok,4105.88,416,2024-08-04
11035,TikTok,1633.99,2,2024-04-17
11036,TikTok,2249.31,481,2023-12-26
11037,Google,188.64,196,2023-10-23
11038,Facebook,560.81,219,2024-02-28
11039,TikTok,535.21,75,2023-11-04
11040,Instagram,2820.26,299,2024-01-15
11041,Google,255.77,474,2023-05-04
11042,Google,3866.77,463,2023-09-29
11043,Instagram,4121.63,153,2024-07-18
11044,Instagram,2177.69,208,2024-08-05
11045,Facebook,3169.82,230,2023-11-15
11046,Instagram,3331.2,100,2024-05-27
11047,Google,2427.0,43,2024-11-11
11048,TikTok,2998.76,404,2023-09-28
11049,Email,2385.9,439,2023-04-08
11050,TikTok,3206.32,260,2023-02-12
11051,Email,3724.24,388,2024-04-19
11052,Google,669.45,264,2024-08-14
11053,TikTok,1190.51,98,2024-01-17
11054,Email,4820.55,201,2023-08-23
11055,TikTok,2798.13,382,2024-11-10
11056,TikTok,722.31,185,2024-02-01
11057,Facebook,880.43,245,2023-09-13
11058,Email,266.93,320,2024-04-08
11059,Facebook,2863.81,30,2023-05-03
11060,Instagram,407.49,150,2023-07-21
11061,Instagram,1975.23,74,2024-01-16
11062,Google,1454.84,77,2024-01-22
11063,TikTok,2802.5,205,2023-07-25
11064,Instagram,4065.76,115,2024-04-06
11065,TikTok,4433.09,185,2023-04-09
11066,Facebook,3288.35,322,2023-12-30
11067,Facebook,3945.17,78,2024-07-22
11068,Facebook,4756.09,264,2023-07-22
11069,Google,1207.88,431,2023-05-09
11070,Google,2711.46,441,2023-04-25
11071,Email,387.02,138,2023-07-20
11072,Instagram,162.83,168,2023-12-09
11073,Facebook,2559.15,300,2023-07-05
11074,Google,3590.82,55,2023-06-25
11075,Google,954.25,115,2024-11-24
11076,Google,4425.4,437,2023-07-18
11077,Google,1866.87,187,2023-09-24
11078,TikTok,838.17,146,2023-02-12
11079,Facebook,2446.58,118,2024-01-17
11080,Facebook,3029.19,485,2023-10-18
11081,Facebook,373.52,448,2024-01-01
11082,Instagram,2587.04,370,2024-08-06
11083,Instagram,1110.3,187,2023-06-14
11084,Google,420.58,349,2023-04-05
11085,Instagram,3997.83,440,2024-04-01
11086,Email,3526.74,360,2023-03-31
11087,Google,2782.32,123,2024-10-22
11088,TikTok,1761.76,365,2023-09-22
11089,TikTok,1026.17,58,2023-06-14
11090,Instagram,3911.57,381,2023-08-07
11091,Email,1145.25,222,2023-03-07
11092,TikTok,4824.75,490,2024-06-11
11093,Email,3866.01,261,2023-01-04
11094,Facebook,723.2,205,2024-06-04
11095,Google,3791.61,128,2024-10-06
11096,Email,615.98,394,2024-07-17
11097,Facebook,1085.92,265,2024-05-04
11098,Google,963.31,428,2023-11-29
11099,Instagram,1382.86,305,2023-10-24
11100,TikTok,151.62,411,2023-06-22
11101,Google,2935.0,429,2024-09-28
11102,Email,4181.77,69,2024-11-12
11103,Instagram,3718.26,244,2024-09-20
11104,Email,2532.96,10,2024-10-29
11105,TikTok,3529.63,338,2023-10-26
11106,Email,3150.51,467,2024-10-20
11107,Instagram,745.3,193,2024-03-28
11108,Instagram,4916.75,421,2024-01-27
11109,Email,3235.87,483,2023-12-14
11110,TikTok,2239.99,196,2024-08-10
11111,Instagram,1117.08,38,2024-10-15
11112,Facebook,4956.03,325,2023-10-08
11113,TikTok,2785.67,381,2024-05-17
11114,Email,3897.75,245,2023-10-03
11115,TikTok,1883.58,187,2024-11-29
11116,TikTok,3842.22,252,2024-08-22
11117,TikTok,2492.13,8,2024-02-12
11118,TikTok,4612.01,431,2024-10-16
11119,Email,4166.38,358,2024-09-16
11120,Facebook,57.25,218,2023-06-20
11121,Facebook,448.76,494,2024-06-17
11122,Google,876.24,60,2023-07-19
11123,Instagram,4634.4,429,2023-07-19
11124,Instagram,1278.49,441,2024-05-04
11125,Instagram,2789.76,65,2024-09-20
11126,Email,1627.27,308,2024-04-16
11127,Google,4758.68,28,2024-04-29
11128,TikTok,1048.18,365,2023-12-22
11129,Facebook,2117.44,443,2023-07-10
11130,TikTok,2359.94,203,2024-04-19
11131,TikTok,3181.11,161,2024-11-27
11132,Instagram,3222.73,125,2023-01-14
11133,Instagram,1755.87,476,2024-06-02
11134,Instagram,2279.52,108,2023-10-01
11135,TikTok,3660.09,87,2023-08-21
11136,Email,2419.34,321,2024-08-20
11137,Facebook,1430.68,23,2023-04-24
11138,Google,2540.35,172,2024-08-04
11139,Google,3702.98,338,2023-05-14
11140,Google,4115.2,102,2024-09-07
11141,Email,4280.75,455,2023-06-24
11142,Google,840.82,207,2023-12-24
11143,Email,1084.99,442,2024-06-08
11144,Instagram,1035.87,161,2023-12-20
11145,Google,2742.32,286,2023-12-19
11146,Facebook,3268.49,488,2024-06-18
11147,Email,4055.04,263,2024-07-04
11148,Instagram,228.02,347,2023-03-21
11149,Facebook,3117.4,298,2024-02-18
11150,TikTok,2719.13,336,2023-10-04
11151,Google,3953.88,443,2024-05-19
11152,Instagram,4153.88,146,2023-06-08
11153,TikTok,2495.11,446,2023-09-06
11154,Facebook,3127.17,312,2023-07-03
11155,Instagram,372.56,2,2024-07-05
11156,Google,2436.42,406,2024-03-01
11157,TikTok,4774.42,398,2023-10-22
11158,Google,4104.73,283,2024-07-11
11159,TikTok,3995.32,2,2024-09-04
11160,Facebook,3740.75,231,2023-04-28
11161,Google,613.34,163,2023-01-07
11162,Google,334.29,184,2024-05-30
11163,Email,1045.24,435,2024-06-14
11164,Google,1871.4,86,2024-02-19
11165,Email,3815.85,319,2023-08-19
11166,Google,4383.63,47,2023-08-24
11167,Instagram,3252.14,478,2023-09-29
11168,Google,1513.73,26,2024-10-20
11169,TikTok,2087.73,84,2023-04-05
11170,Email,4471.45,188,2023-11-05
11171,TikTok,4112.44,56,2024-07-07
11172,Email,2986.94,152,2024-10-31
11173,Facebook,110.24,312,2024-09-08
11174,Google,1076.07,359,2024-05-28
11175,TikTok,4168.66,140,2023-01-26
11176,Email,3951.91,171,2023-05-26
11177,Facebook,600.37,167,2024-10-29
11178,Email,1140.33,174,2024-03-10
11179,TikTok,4471.08,79,2024-11-24
11180,TikTok,3715.8,477,2023-04-03
11181,Google,506.99,342,2023-07-17
11182,Email,1015.49,303,2023-09-19
11183,TikTok,1146.77,268,2023-01-17
11184,TikTok,679.43,101,2024-10-05
11185,Google,4193.03,4,2023-02-18
11186,Google,3932.44,448,2023-07-23
11187,Email,2868.98,20,2023-05-01
11188,Instagram,1629.4,261,2024-11-04
11189,Google,2110.94,80,2024-05-29
11190,Email,2326.05,56,2024-04-08
11191,Facebook,1124.25,248,2023-06-13
11192,Google,4874.07,104,2024-04-02
11193,Instagram,2722.06,247,2023-06-07
11194,Instagram,3674.61,453,2024-02-23
11195,Email,4188.62,464,2023-11-16
11196,Facebook,1494.24,275,2023-02-18
11197,TikTok,1327.33,70,2023-04-27
11198,TikTok,4184.14,149,2024-01-13
11199,Instagram,2278.26,280,2023-03-28
11200,Email,2960.03,347,2024-07-29
11201,Facebook,2656.38,66,2023-01-21
11202,TikTok,498.75,441,2024-05-25
11203,Instagram,1676.4,246,2024-04-26
11204,Google,3959.32,351,2024-01-15
11205,Email,4308.12,47,2024-06-15
11206,TikTok,3055.66,411,2024-06-03
11207,Google,1083.13,334,2024-05-03
11208,Instagram,293.08,383,2024-09-10
11209,Facebook,1611.11,47,2024-10-12
11210,Email,3851.69,3,2024-05-01
11211,Instagram,2232.28,210,2023-10-27
11212,Email,4657.56,454,2024-04-01
11213,TikTok,4202.45,17,2023-11-12
11214,Facebook,1634.67,440,2023-10-07
11215,Email,1317.17,250,2023-04-27
11216,TikTok,1387.49,116,2024-10-25
11217,TikTok,3770.37,95,2023-05-14
11218,Google,789.63,396,2023-05-21
11219,Instagram,138.55,93,2023-12-26
11220,Instagram,4639.47,430,2024-10-23
11221,TikTok,4257.41,492,2023-08-14
11222,Google,793.26,259,2024-07-23
11223,Email,1939.02,108,2023-02-26
11224,Email,3019.86,303,2023-05-06
11225,Facebook,4309.48,321,2023-04-25
11226,Facebook,4357.35,168,2023-05-13
11227,Google,2340.3,144,2023-03-22
11228,Email,2481.23,495,2023-12-09
11229,Google,617.71,25,2023-08-30
11230,Instagram,3279.0,24,2024-09-07
11231,Google,788.44,488,2023-10-28
11232,Facebook,2899.41,290,2023-02-11
11233,Email,4121.66,159,2024-07-04
11234,Instagram,676.99,339,2024-03-24
11235,TikTok,119.7,16,2023-08-05
11236,Google,1976.21,80,2023-10-14
11237,Google,2402.64,195,2024-06-10
11238,Google,1350.66,343,2024-01-26
11239,Google,4621.31,6,2023-03-10
11240,Google,3000.59,492,2023-03-14
11241,TikTok,2333.19,6,2023-09-08
11242,Facebook,2248.71,473,2023-03-01
11243,Email,2466.31,290,2023-05-07
11244,TikTok,859.59,80,2024-04-25
11245,Facebook,4591.61,134,2024-01-25
11246,Email,4412.77,495,2023-07-25
11247,Google,2365.07,234,2023-09-09
11248,Email,4814.92,363,2024-02-19
11249,Email,2725.72,102,2024-01-28
11250,Google,493.26,456,2023-12-16
11251,Google,3730.34,351,2024-08-15
11252,Instagram,2149.08,238,2024-09-19
11253,Google,1070.84,497,2024-01-11
11254,Email,2542.63,29,2024-08-20
11255,Facebook,3175.12,404,2024-09-05
11256,Facebook,1501.67,137,2023-02-23
11257,TikTok,1195.7,17,2023-08-01
11258,Email,967.54,254,2023-01-29
11259,Instagram,815.93,123,2024-02-14
11260,Facebook,2960.35,337,2023-10-08
11261,Google,2451.91,116,2023-05-14
11262,Facebook,491.41,57,2023-08-28
11263,Facebook,4075.17,402,2023-07-17
11264,Instagram,3309.77,204,2023-08-17
11265,Instagram,2554.97,477,2023-03-18
11266,Instagram,4251.9,266,2023-06-15
11267,Google,3105.22,33,2023-12-04
11268,Facebook,4295.03,235,2023-07-28
11269,Facebook,2847.11,99,2023-12-12
11270,Email,2909.06,90,2024-05-14
11271,Email,92.77,482,2023-02-23
11272,Email,858.83,180,2024-09-07
11273,Google,4012.41,17,2024-04-10
11274,Instagram,2989.92,176,2023-03-22
11275,Email,3342.51,301,2023-08-23
11276,Google,4574.56,78,2024-02-06
11277,Google,2711.86,302,2023-09-14
11278,Facebook,3895.15,286,2023-03-10
11279,Facebook,227.74,227,2023-08-10
11280,Instagram,888.75,419,2023-05-14
11281,TikTok,3267.61,104,2024-10-14
11282,Email,406.67,159,2024-08-04
11283,Facebook,4898.38,438,2024-06-18
11284,Facebook,4502.41,301,2023-02-05
11285,Instagram,3318.73,160,2023-04-24
11286,Instagram,1696.35,88,2024-08-30
11287,Instagram,1715.58,446,2024-08-22
11288,Instagram,1034.19,458,2023-04-09
11289,Facebook,412.14,454,2023-08-29
11290,Email,1653.9,443,2023-12-04
11291,Facebook,2999.2,278,2024-07-28
11292,Google,541.25,298,2024-04-11
11293,Google,3418.23,260,2024-09-09
11294,Email,520.41,337,2024-06-29
11295,Instagram,99.82,431,2023-02-20
11296,Email,416.03,407,2024-08-14
11297,Facebook,3745.81,269,2023-07-30
11298,Facebook,885.12,236,2023-07-03
11299,Facebook,1388.34,128,2023-07-07
11300,Email,3653.74,226,2023-01-24
11301,Instagram,658.18,381,2023-11-29
11302,TikTok,2546.41,377,2024-06-24
11303,Email,2407.02,79,2024-05-22
11304,Facebook,4491.21,475,2024-09-25
11305,Email,3088.88,410,2024-01-15
11306,Instagram,157.59,194,2024-08-17
11307,Instagram,4509.23,404,2024-01-29
11308,Facebook,3725.83,497,2023-10-17
11309,TikTok,1759.87,101,2023-07-21
11310,Facebook,3470.19,151,2024-11-28
11311,Instagram,640.82,114,2023-01-27
11312,TikTok,4263.43,364,2023-03-28
11313,Google,4216.09,478,2023-10-12
11314,Facebook,2301.04,281,2023-03-27
11315,Instagram,4597.49,382,2024-11-17
